,accuracy,cohen-kappa,f1-score,precision,recall,specificity
always_0,0.3391770889410761,0.0,0.16884851238968587,0.11305902964702537,0.3333333333333333,0.6666666666666666
always_1,0.5384239284497533,0.0,0.23332273958770042,0.17947464281658443,0.3333333333333333,0.6666666666666666
always_2,0.12239898260917056,0.0,0.07270081584514468,0.040799660869723524,0.3333333333333333,0.6666666666666666
max_ensemble_ENMO_HRV,0.7786862862894103,0.6388615172960568,0.7224887119768605,0.7419068472868268,0.7082648491078659,0.8659012961779876
mean_ensemble_ENMO_HRV,0.7817551032084741,0.6437189744274592,0.7257941624974954,0.751278950979294,0.7083655639568808,0.8657458968613386
stages,1.0,1.0,1.0,1.0,1.0,1.0
